,,,Kanji List — JLPT N2,,
,,,Provided by Rirekisho Builder,,
,,,,"fetter,",fetters; irons; handcuffs;
,,,,"instrument,",restraint; constraint
,,,,machine,
292,珍,チン,"たから, めずら.しい","curious, rare,",• 珍 → ちん → rare
,,,,strange,• 珍しい → めずらしい →
,,,,,rare; uncommon;
,,,,,unusual; curious
,,,,,• 珍味 → ちんみ →
,,,,,delicacy; dainties
,,,,,• 珍紛漢紛 → ちんぷんかん
,,,,,ぷん → unintelligible
,,,,,language; incoherent
,,,,,language; talking
,,,,,nonsense; babble;
,,,,,gibberish; jargon;
,,,,,gobbledygook
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
293,卵,ラン,たまご,"egg, ovum, roe,",• 卵 → たまご → eggs; egg;
,,,,spawn,spawn; roe
,,,,,• 卵 → かい → egg;
,,,,,eggshell
,,,,,• 卵 → らん → ovum;
,,,,,ovule; egg cell
,,,,,• 卵形 → らんけい → oval
,,,,,shape; egg shape
294,湖,コ,みずうみ,lake,• 湖 → みずうみ → lake
,,,,,• 湖 → こ → lake (in place
,,,,,names)
,,,,,• 湖畔 → こはん →
,,,,,lakeside; lakeshore;
,,,,,lakefront
,,,,,• 湖水 → こすい → lake;
,,,,,lake water
295,喫,キツ,の.む,"consume,",• 喫茶店 → きっさてん →
,,,,"drink, eat,",coffee shop; tearoom;
,,,,receive (a,coffee lounge;
,,,,"blow), smoke",coffeehouse; cafe
,,,,,• 吸う → すう → to smoke;
,,,,,to breathe in; to inhale
,,,,,• 喫煙 → きつえん →
,,,,,smoking (tobacco)
,,,,,• 喫する → きっする → to
,,,,,eat; to drink; to smoke; to
,,,,,take
296,干,カン,"-ぼ.し,ひ.る,ほ.し-,","dry, ebb,",• 干し → ほし → drying;
,,,ほ.す,"intercede,",dried
,,,,"interfere,",• 干す → ほす → to air; to
,,,,"parch, recede",dry; to desiccate
,,,,,• 干渉 → かんしょう →
,,,,,interference; intervention;
,,,,,meddling
,,,,,• 関与 → かんよ →
,,,,,participation; taking part
,,,,,in; participating in; being
,,,,,concerned in
297,虫,"キ,チュウ",むし,"bug, insect,",• 虫 → むし → insect; bug;
,,,,temper,cricket; moth
,,,,,• 虫歯 → むしば → tooth
,,,,,decay; decayed tooth;
,,,,,dental cavity; dental
,,,,,caries
,,,,,• 虫垂炎 → ちゅうすいえん
,,,,,→ appendicitis
,,,,,• 蝕む → むしばむ → to be
,,,,,worm-eaten; to be eaten
,,,,,by worms
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
298,刷,サツ,"-ず.り, -ずり, す.る,","brush, print,",• 刷り → すり → printing
,,,は.く,printing,• 刷 → さつ → printing;
,,,,,impression; issue
,,,,,• 刷る → する → to print
,,,,,• ブラシ → ブラシ → brush
299,湯,トウ,ゆ,"bath, hot",• 湯 → ゆ → hot water
,,,,"spring, hot",• 湯 → タン → soup
,,,,water,• 茹でる → ゆでる → to
,,,,,boil (something in hot
,,,,,water)
,,,,,• 湯のみ → ゆのみ →
,,,,,teacup
300,溶,ヨウ,"と.かす,と.く,と.け","dissolve, melt,",• 溶岩 → ようがん → lava
,,,る,thaw,• 溶液 → ようえき →
,,,,,solution (liquid)
,,,,,• 溶ける → とける → to
,,,,,melt; to thaw; to fuse
,,,,,• 溶け込む → とけこむ →
,,,,,to melt into; to dissolve
,,,,,into; to merge into
301,鉱,コウ,あらがね,"mineral, ore",• 粗金 → あらがね → ore
,,,,,• 鉱物 → こうぶつ →
,,,,,mineral
,,,,,• 鉱山 → こうざん → mine
,,,,,(ore)
,,,,,• 鉱石 → こうせき → ore;
,,,,,mineral; crystal
302,涙,"ルイ,レイ",なみだ,"sympathy,",• 涙 → なみだ → tear;
,,,,tears,tears; lachrymal secretion
,,,,,• 涙ぐむ → なみだぐむ →
,,,,,to have tears in one's
,,,,,eyes; to be moved to tears
,,,,,• 涙ぐましい → なみだぐま
,,,,,しい → touching; moving;
,,,,,painful
,,,,,• 涙腺 → るいせん → tear
,,,,,gland; lacrimal gland
303,匹,ヒツ,ひき,counter for,• 匹 → ひき → counter for
,,,,"small animals,",small animals
,,,,"equal, head,",• 匹敵 → ひってき → to be
,,,,roll of cloth,a match for; to rival; to
,,,,,equal; to compare with;
,,,,,to be equivalent to
,,,,,• 匹婦 → ひっぷ → coarse
,,,,,woman; country woman
,,,,,• 匹偶 → ひつぐう → pair;
,,,,,couple (husband and
,,,,,wife)
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
304,孫,ソン,まご,"descendants,",• 孫 → まご → grandchild
,,,,grandchild,• 孫 → そん → descendant
,,,,,(usu. of a certain
,,,,,generation)
,,,,,• 孫娘 → まごむすめ →
,,,,,granddaughter
,,,,,• 孫子 → まごこ →
,,,,,children and
,,,,,grandchildren; posterity;
,,,,,descendants
305,鋭,エイ,するど.い,"edge, pointed,",• 鋭 → えい → sharpness
,,,,"sharp,",• 鋭い → するどい → sharp
,,,,"sharpness,","(knife, claws, etc.);"
,,,,"violent,",pointed
,,,,weapon,• 鋭利 → えいり → sharp;
,,,,,keen; acute
,,,,,• 鋭敏 → えいびん → sharp
,,,,,"(eyes, ears, etc.); keen;"
,,,,,acute; sensitive
306,枝,シ,えだ,"bough, branch,",• 枝 → えだ → branch;
,,,,counter for,bough; limb; twig; sprig;
,,,,"branches, limb,",spray
,,,,twig,• 枝 → し → counter for
,,,,,"long, thin things (i.e."
,,,,,swords)
,,,,,• 枝分かれ → えだわかれ →
,,,,,ramification
,,,,,• 枝毛 → えだげ → split
,,,,,end of hair
307,塗,ト,"ぬ.り,ぬ.る, まみ.れ","coating, daub,",• 塗 → みどろ → covered
,,,る,"paint, plaster,",with; stained; smeared
,,,,smear,• 塗り → ぬり → coating
,,,,,(esp. lacquering)
,,,,,• 塗る → ぬる → to paint;
,,,,,to spread; to plaster; to
,,,,,"apply (cream, lotion); to"
,,,,,smear; to lacquer; to
,,,,,varnish; to put up
,,,,,(wallpaper)
,,,,,• 塗装 → とそう →
,,,,,coating; painting
308,軒,ケン,のき,counter for,• 軒 → のき → eaves
,,,,"houses, eaves,",• 軒 → けん → counter for
,,,,flats,buildings (esp. houses)
,,,,,• 軒先 → のきさき → edge
,,,,,of the eaves; house
,,,,,frontage
,,,,,• 軒並み → のきなみ →
,,,,,row of houses
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
309,毒,ドク,,"germ, harm,",• 毒 → どく → poison;
,,,,"injury, poison,",toxicant
,,,,"spite, venom,",• 毒性 → どくせい →
,,,,virus,toxicity; virulence
,,,,,• 毒物 → どくぶつ →
,,,,,poisonous substance;
,,,,,toxic substance; poison
,,,,,• 毒舌 → どくぜつ →
,,,,,wicked tongue; sharp
,,,,,tongue; abusive language
310,叫,キョウ,さけ.ぶ,"exclaim, shout,",• 叫 → (no-reading) →
,,,,yell,Retribution (2006 film)
,,,,,• 叫び → さけび → shout;
,,,,,cry; outcry; yell; shriek;
,,,,,scream
,,,,,• 叫び声 → さけびごえ →
,,,,,shout; yell; scream; cry
,,,,,• 喚く → わめく → to
,,,,,shout; to cry (out); to yell;
,,,,,to scream; to clamour
311,拝,ハイ,"おが.む, おろが.む","adore, pray to,",• 拝 → はい → bowing
,,,,worship,one's head (in respect or
,,,,,worship); worship
,,,,,• 拝見 → はいけん →
,,,,,seeing; looking at
,,,,,• 拝む → おがむ → to
,,,,,assume the posture of
,,,,,praying; to press the
,,,,,palms and fingers of both
,,,,,hands together; to do
,,,,,reverence (e.g. before a
,,,,,statue of the Buddha); to
,,,,,pay one's respects
,,,,,• 拝借 → はいしゃく →
,,,,,borrowing
312,氷,ヒョウ,"こお.る, こおり,ひ","congeal,",• 氷 → こおり → ice
,,,,"freeze, hail, ice,",• 氷柱 → つらら → icicle
,,,,icicle,• 氷 → ひ → ice
,,,,,• 凍る → こおる → to
,,,,,freeze; to become frozen;
,,,,,to freeze over
313,乾,"カン, ケン","いぬい, かわ.かす,","dessicate,",• 乾 → けん → qian (one of
,,,"かわ.く,ひ.る,ほ.す","drink up,",the trigrams of the I
,,,,"drought, dry,","Ching: heaven, northwest)"
,,,,"emperor,",• 干し → ほし → drying;
,,,,heaven,dried
,,,,,• 戌亥 → いぬい →
,,,,,northwest
,,,,,• 乾燥 → かんそう →
,,,,,dryness; aridity; drying
,,,,,(e.g. clothes);
,,,,,dehydration; desiccation
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
314,棒,ボウ,,"cane, club, line,",• 棒 → ぼう → pole; rod;
,,,,"pole, rod, stick",stick; baton
,,,,,• 棒引き → ぼうびき →
,,,,,drawing a line (esp.
,,,,,through an entry in a
,,,,,"ledger, record book, etc.);"
,,,,,striking out; crossing out
,,,,,• 孑孑 → ぼうふら →
,,,,,mosquito larva; wriggler;
,,,,,maggot
,,,,,• 抱腹絶倒 → ほうふくぜっ
,,,,,とう → laughing oneself
,,,,,into convulsions; splitting
,,,,,one's sides laughing;
,,,,,rolling with laughter
315,祈,キ,いの.る,"pray, wish",• 祈り → いのり → prayer;
,,,,,supplication
,,,,,• 祈る → いのる → to pray;
,,,,,to say a prayer; to say
,,,,,grace
,,,,,• 祈祷 → きとう → prayer;
,,,,,grace (at meals)
,,,,,• 祈願 → きがん → prayer
,,,,,(for something);
,,,,,supplication
316,拾,"シュウ,ジュウ",ひろ.う,"find, gather, go",• 十 → じゅう → ten; 10
,,,,"on foot, pick",• 拾う → ひろう → to pick
,,,,"up, ten",up; to gather
,,,,,• 収集 → しゅうしゅう →
,,,,,collecting; accumulating;
,,,,,gathering
,,,,,• １０万 → じゅうまん →
,,,,,"100,000; hundred"
,,,,,thousand
317,粉,フン,"こ, こな,デシメート","dust, flour,",• 粉 → こな → flour; meal;
,,,ル,powder,powder; dust
,,,,,• 粉 → デシメートル →
,,,,,decimetre; decimeter
,,,,,• 粉末 → ふんまつ → fine
,,,,,powder
,,,,,• 粉々 → こなごな → in
,,,,,very small pieces
318,糸,シ,いと,thread,• 糸 → いと → thread;
,,,,,yarn; string
,,,,,• 糸 → し → thread
,,,,,• 糸口 → いとぐち →
,,,,,beginning; start; first step
,,,,,• 糸車 → いとぐるま →
,,,,,spinning wheel
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
319,綿,メン,わた,cotton,• 綿 → めん → cotton
,,,,,• 綿 → わた → cotton plant
,,,,,(Gossypium spp.)
,,,,,• 綿密 → めんみつ →
,,,,,minute; detailed; careful;
,,,,,scrupulous; thorough
,,,,,• 綿製品 → めんせいひん →
,,,,,made of cotton; cotton
,,,,,goods
320,汗,カン,あせ,"perspire, sweat",• 汗 → あせ → sweat;
,,,,,perspiration
,,,,,• 汗 → かん → khan
,,,,,(medieval ruler of a
,,,,,Tatary tribe)
,,,,,• 汗ばむ → あせばむ → to
,,,,,be sweaty
,,,,,• 汗水 → あせみず →
,,,,,profuse sweat
321,銅,ドウ,あかがね,copper,• 銅 → どう → copper (Cu)
,,,,,• 金 → かね → money
,,,,,• 銅貨 → どうか → copper
,,,,,coin
,,,,,• 銅像 → どうぞう →
,,,,,bronze statue
322,湿,"シツ,シュウ","うるお.う, うるお.す,","damp, moist,",• 湿 → しつ → moisture;
,,,"しめ.す, しめ.る",wet,humidity; dampness
,,,,,• 湿度 → しつど →
,,,,,humidity
,,,,,• 湿気 → しっけ →
,,,,,moisture; humidity;
,,,,,dampness
,,,,,• 湿る → しめる → to
,,,,,become damp; to become
,,,,,moist; to become wet
323,瓶,ビン,"かめ,へい","bottle, jar, jug,",• 瓶 → びん → bottle; jar;
,,,,"urn, vat, vial",decanter; flagon; phial;
,,,,,vial
,,,,,• 甕 → かめ →
,,,,,earthenware pot
,,,,,• 瓶 → へい → jar or vase
,,,,,with a long narrow neck
,,,,,• 瓶詰め → びんづめ →
,,,,,bottling
324,咲,ショウ,"-ざき, さ.く","bloom,",• 笑い → わらい → laugh;
,,,,blossom,laughter
,,,,,• 咲く → さく → to bloom;
,,,,,to flower; to blossom; to
,,,,,open
,,,,,• 笑う → わらう → to
,,,,,laugh
,,,,,• 咲き乱れる → さきみだれ
,,,,,る → to bloom in
,,,,,profusion
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
325,召,ショウ,め.す,"buy, call, catch",• 召し上がる → めしあがる
,,,,"(cold), drink,",→ to eat; to drink
,,,,"eat, put on,",• 召す → めす → to call; to
,,,,"ride in, seduce,",summon; to send for; to
,,,,"send for, wear",invite
,,,,,• 囚人 → しゅうじん →
,,,,,prisoner; convict
,,,,,• 召集 → しょうしゅう →
,,,,,convening; calling
,,,,,together (e.g.
,,,,,parliament); call-up (for
,,,,,military service)
326,缶,カン,かま,"container, jar",• 缶 → かん → can; tin
,,,,radical (no.,• 缶 → ほとぎ → fat-
,,,,"121), tin can","bodied, small-mouthed"
,,,,,earthenware jar for
,,,,,carrying water
,,,,,• 缶 → かま → boiler
,,,,,• 缶詰 → かんづめ →
,,,,,canned food; tinned food
327,隻,セキ,,"arrows, birds,",• 隻 → せき → counter for
,,,,counter for,ships
,,,,"ships, fish, one",• 隻句 → せっく → a few
,,,,"of a pair,",words
,,,,vessels,• 隻腕 → せきわん → one
,,,,,arm
,,,,,• 隻語 → せきご → just a
,,,,,few words
328,脂,シ,あぶら,"fat, grease,",• 脂 → あぶら → fat;
,,,,"gum, lard,",tallow; lard; grease
,,,,"rosin, tallow,",• 脂 → やに → resin (from
,,,,tar,trees)
,,,,,• 脂肪 → しぼう → fat;
,,,,,grease; blubber; lard; suet
,,,,,• 脂身 → あぶらみ → fat (of
,,,,,meat); fatty meat
329,蒸,"ジョウ, セイ","む.す, む.らす, む.れ","foment, get",• 蒸気 → じょうき →
,,,る,"musty, heat,",steam; vapour; vapor
,,,,"steam, sultry",• 蒸発 → じょうはつ →
,,,,,evaporation
,,,,,• 蒸し暑い → むしあつい →
,,,,,humid; sultry
,,,,,• 蒸留 → じょうりゅう →
,,,,,distillation
330,肌,キ,はだ,"body, grain,",• 肌 → はだ → skin
,,,,"skin, texture",• 肌着 → はだぎ →
,,,,,underwear; underclothes;
,,,,,lingerie; chemise; singlet
,,,,,• 肌寒い → はださむい →
,,,,,chilly; unpleasantly cold
,,,,,• 肌触り → はだざわり →
,,,,,feel; touch; texture
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
331,耕,コウ,たがや.す,"cultivate, plow,",• 耕す → たがやす → to till;
,,,,till,to plow; to plough; to
,,,,,cultivate
,,,,,• 耕作 → こうさく →
,,,,,cultivation; farming
,,,,,• 耕地 → こうち → arable
,,,,,land; plantation;
,,,,,farmland
,,,,,• 耕地整理 → こうちせいり
,,,,,→ redeployment of arable
,,,,,land
332,鈍,ドン,"なま.る, なまく.ら,","blunt, dull,",• 鈍 → どん → dull; slow;
,,,"にぶ-,にぶ.い,にぶ.","foolish, slow",stupid; dull-brained
,,,る,,• 鈍ら → なまくら → blunt
,,,,,(e.g. sword); dull
,,,,,• 遅い → おそい → slow
,,,,,• 鈍い → にぶい → dull
,,,,,(e.g. a knife); blunt
333,泥,"デ,デイ,ナイ,ニ","どろ, なず.む","adhere to, be",• 泥 → どろ → mud; (wet)
,,,,"attached to,",dirt
,,,,"mire, mud",• 泥棒 → どろぼう → thief;
,,,,,burglar; robber
,,,,,• 泥沼 → どろぬま → bog;
,,,,,marsh; swamp; quagmire;
,,,,,morass
,,,,,• 泥仕合 → どろじあい →
,,,,,mudslinging contest;
,,,,,mudslinging match
334,隅,グウ,すみ,"corner, nook",• 隅 → すみ → corner;
,,,,,nook; recess
,,,,,• 隅々 → すみずみ → every
,,,,,corner; every nook and
,,,,,cranny; all the ins and
,,,,,outs
,,,,,• 隅から隅まで → すみから
,,,,,すみまで → in every nook
,,,,,and corner; from A to Z;
,,,,,from head to toe; from
,,,,,cover to cover
,,,,,• 隅に置けない → すみにお
,,,,,けない → witty and
,,,,,knowing; not to be
,,,,,underestimated; smooth
,,,,,operator
335,灯,トウ,"あかり,とも.す,と","a light, counter",• 灯 → ひ → light; lamp
,,,"もしび,ひ,ほ-","for lights,",• 明かり → あかり → light;
,,,,"lamp, light",glow; gleam
,,,,,• 灯 → あかし → light (esp.
,,,,,as a religious offering);
,,,,,lamp
,,,,,• 灯 → とう → light; lamp
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
336,辛,シン,"-づら.い, かのと, か","acrid, bitter,",• 辛 → かのと → 8th in
,,,"ら.い,つら.い","hot, spicy",rank; eighth sign of the
,,,,,Chinese calendar
,,,,,• 辛 → から → counter for
,,,,,spiciness of food (e.g.
,,,,,curry)
,,,,,• 辛うじて → かろうじて →
,,,,,barely; narrowly; only
,,,,,just; with difficulty
,,,,,• 辛抱 → しんぼう →
,,,,,patience; endurance;
,,,,,perseverance
337,磨,マ,"す.る,みが.く","brush (teeth),",• 磨く → みがく → to
,,,,"grind, improve,",polish; to shine; to
,,,,"polish, scour",burnish; to scour; to
,,,,,scrub; to brush (teeth); to
,,,,,grind (e.g. a lens)
,,,,,• 研ぐ → とぐ → to
,,,,,sharpen; to hone; to whet;
,,,,,to grind
,,,,,• 磨き → みがき → polish;
,,,,,burnishing
,,,,,• 磨り減る → すりへる →
,,,,,to be worn down; to wear
,,,,,away; to wear out
338,麦,バク,むぎ,"barley, wheat",• 麦 → むぎ → wheat;
,,,,,barley; oat (oats)
,,,,,• 麦芽 → ばくが → malt
,,,,,• 麦茶 → むぎちゃ →
,,,,,barley tea
,,,,,• 麦畑 → むぎばたけ →
,,,,,wheat field; barley field;
,,,,,cornfield
339,姓,"ショウ, セイ",,surname,• 姓 → せい → surname;
,,,,,family name
,,,,,• 姓 → かばね →
,,,,,hereditary title (used in
,,,,,ancient Japan to denote
,,,,,rank and political
,,,,,standing); kabane
,,,,,• 姓名 → せいめい → (full)
,,,,,name; family name and
,,,,,given name
,,,,,• 姓氏 → せいし → full
,,,,,name; family name
340,筒,トウ,つつ,"cylinder, gun",• 筒 → つつ → pipe; tube;
,,,,"barrel, pipe,",cylinder
,,,,"sleeve, tube",• 筒 → ピン → counter for
,,,,,dot tiles
,,,,,• 筒 → とう → pipe; tube
,,,,,• 筒井 → つつい → round
,,,,,well
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
341,鼻,ビ,はな,"nose, snout",• 鼻 → はな → nose
,,,,,• 鼻血 → はなぢ →
,,,,,nosebleed
,,,,,• 鼻水 → はなみず → nasal
,,,,,mucus; dripping nose;
,,,,,snot
,,,,,• 鼻歌 → はなうた →
,,,,,humming; crooning
342,粒,リュウ,つぶ,counter for tiny,• 粒 → つぶ → grain; bead;
,,,,"particles, drop,",drop
,,,,grains,• 粒子 → りゅうし →
,,,,,particle; grain
,,,,,• 粒選り → つぶより → the
,,,,,pick; the choice
,,,,,• 粒状 → りゅうじょう →
,,,,,granular; granulated
343,詞,シ,ことば,"part of speech,",• 言葉 → ことば →
,,,,"poetry, words",language; dialect
,,,,,• 詞 → し → words;
,,,,,writing; lyrics
,,,,,• 詞賦 → しふ → Chinese
,,,,,poetry
,,,,,• 詞章 → ししょう →
,,,,,poetry and prose
344,胃,イ,,"craw, crop,",• 胃 → い → stomach
,,,,"paunch,",• 胃痛 → いつう →
,,,,stomach,stomach-ache; stomach
,,,,,pain; gastralgia
,,,,,• 胃袋 → いぶくろ →
,,,,,stomach
,,,,,• 胃がん → いがん →
,,,,,stomach cancer
345,畳,"ジョウ,チョウ","かさ.なる, たた.む,",counter for,• 畳 → たたみ → tatami
,,,たたみ,"tatami mats,",mat; Japanese straw floor
,,,,"do away with,",coverings
,,,,"fold, shut up,",• 畳 → じょう → tatami
,,,,tatami mat,mat (esp. as a measure of
,,,,,"room size, either 1.82 sqm"
,,,,,or 1.54 sqm)
,,,,,• 畳 → たとう → folding
,,,,,paper-case; kimono
,,,,,wrapping paper
,,,,,• 畳む → たたむ → to fold
,,,,,"(clothes, umbrella)"
346,机,キ,つくえ,"desk, table",• 机 → つくえ → desk
,,,,,• 机上の空論 → きじょうの
,,,,,くうろん → armchair
,,,,,theory; impracticable
,,,,,plan; unworkable idea
,,,,,• 机上 → きじょう → on
,,,,,the desk
,,,,,• 机上検査 → きじょうけん
,,,,,さ → desk checking
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
347,膚,フ,はだ,"body,",• 肌 → はだ → skin
,,,,"disposition,",• 肌着 → はだぎ →
,,,,"grain, skin,",underwear; underclothes;
,,,,texture,lingerie; chemise; singlet
,,,,,• 肌寒い → はださむい →
,,,,,chilly; unpleasantly cold
,,,,,• 肌触り → はだざわり →
,,,,,feel; touch; texture
348,濯,タク,"すす.ぐ, ゆす.ぐ","laundry, pour",• 濯ぐ → すすぐ → to rinse;
,,,,"on, rinse, wash",to wash out
349,塔,トウ,,"pagoda,",• 塔 → とう → tower;
,,,,"steeple, tower",steeple; spire
,,,,,• 塔 (タロット) → (no-
,,,,,reading) → The Tower
,,,,,(Tarot card)
,,,,,• 塔跡 → とうあと → ruins
,,,,,of a tower
,,,,,• 塔楼 → とうろう → tall
,,,,,building
350,沸,フツ,"わ.かす, わ.く","boil, breed,",• 沸かす → わかす → to
,,,,"ferment,",boil; to heat (a liquid); to
,,,,"seethe, uproar","prepare (a bath, hot"
,,,,,drink)
,,,,,• 沸く → わく → to grow
,,,,,hot (e.g. water); to boil
,,,,,• 沸騰 → ふっとう →
,,,,,boiling; seething
,,,,,• 沸き返る → わきかえる →
,,,,,to boil up; to seethe
351,灰,カイ,はい,"ashes,",• 灰 → はい → ash; ashes
,,,,"cremate,",• 灰皿 → はいざら →
,,,,puckery juice,ashtray
,,,,,• 灰色 → はいいろ → grey;
,,,,,gray; ashen
,,,,,• 悪どい → あくどい →
,,,,,gaudy; showy; garish;
,,,,,loud
352,菓,カ,,"cakes, candy,",• 菓 → か → fruit
,,,,fruit,• 菓子 → かし →
,,,,,confectionery; sweets;
,,,,,candy; cake
,,,,,• 果物 → くだもの → fruit
,,,,,• 菓子屋 → かしや →
,,,,,confectionery shop;
,,,,,candy store; sweet shop
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
353,帽,"ボウ,モウ","おお.う,ずきん","cap, headgear",• 帽 → ぼう → hat; cap
,,,,,• 帽子 → ぼうし → hat; cap
,,,,,• 帽子屋 → ぼうしや → hat
,,,,,shop; hat store; hatter;
,,,,,hatmaker
,,,,,• 帽子掛け → ぼうしかけ →
,,,,,hat rack; hat stand; hat
,,,,,peg
354,枯,コ,"か.らす, か.れる","be seasoned,",• 枯れる → かれる → to
,,,,"die, dry up,",wither (of a plant); to be
,,,,wither,blasted; to die
,,,,,• 枯葉 → かれは → dead
,,,,,leaf; dry leaves
,,,,,• 枯れ木 → かれき → dead
,,,,,tree; withered tree
,,,,,• 枯れ枝 → かれえだ →
,,,,,"dead branch (or twig,"
,,,,,etc.); withered branch
355,涼,リョウ,"うす.い, すず.しい,","nice and cool,",• 涼 → りょう → cool
,,,"すず.む, すず.やか,",refreshing,breeze; cool air;
,,,"ひや.す, まことに",,refreshing coolness
,,,,,• 涼しい → すずしい →
,,,,,cool; refreshing
,,,,,• 涼む → すずむ → to cool
,,,,,oneself; to cool off; to
,,,,,enjoy the cool air
,,,,,• 涼風 → りょうふう →
,,,,,cool breeze; refreshing
,,,,,breeze
356,舟,シュウ,"-ぶね, ふな-, ふね","boat, ship",• 船 → ふね → ship; boat;
,,,,,watercraft; vessel;
,,,,,seaplane
,,,,,• 船酔い → ふなよい →
,,,,,seasickness
,,,,,• 船積み → ふなづみ →
,,,,,lading; shipment
,,,,,• 船底 → せんてい → ship's
,,,,,bottom; bilge
357,貝,バイ,かい,shellfish,• 貝 → かい → shellfish
,,,,,• バイ → バイ → Japanese
,,,,,Babylon (Babylonia
,,,,,japonica); Japanese ivory
,,,,,shell
,,,,,• 貝殻 → かいがら →
,,,,,seashell; shell
,,,,,• 貝塚 → かいづか → shell
,,,,,heap; shell mound;
,,,,,kitchen midden
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
358,符,フ,,"charm, mark,",• 符 → ふ → charm;
,,,,"sign, tally,",talisman; amulet
,,,,token,• 符号 → ふごう → sign;
,,,,,mark; symbol; code
,,,,,• 符合 → ふごう →
,,,,,agreement; coincidence;
,,,,,correspondence;
,,,,,conformity
,,,,,• 符号理論 → ふごうりろん
,,,,,→ coding theory
359,憎,ゾウ,"にく.い,にく.しみ,","detest, hate",• 憎しみ → にくしみ →
,,,"にく.む,にく.らしい",,hatred
,,,,,• 憎む → にくむ → to hate;
,,,,,to detest
,,,,,• 憎らしい → にくらしい →
,,,,,odious; hateful;
,,,,,detestable; horrible
,,,,,• 憎い → にくい → hateful;
,,,,,detestable; abominable;
,,,,,vexing; provoking
360,皿,ベイ,さら,"a helping, dish,",• 皿 → さら → plate; dish;
,,,,plate,platter; disc
,,,,,• 皿洗い → さらあらい →
,,,,,washing-up; dish-washing
,,,,,• 皿うどん → さらうどん →
,,,,,sara udon; Nagasaki dish
,,,,,of fried noodles with
,,,,,cabbage and other
,,,,,toppings
,,,,,• 皿ばかり → さらばかり →
,,,,,balance; scales
361,肯,コウ,がえんじ.る,"agreement,",• 肯定 → こうてい →
,,,,"comply with,",affirmation
,,,,consent,• 頷く → うなずく → to
,,,,,nod; to bow one's head in
,,,,,assent; to agree
,,,,,• 肯定的 → こうていてき →
,,,,,affirmative
,,,,,• 肯定応答 → こうていおう
,,,,,とう → acknowledge; ACK
362,燥,ソウ,はしゃ.ぐ,"dry up, parch",• 燥ぐ → はしゃぐ → to
,,,,,make merry; to frolic; to
,,,,,be in high spirits
363,畜,チク,,domestic fowl,• 畜生 → ちくしょう →
,,,,"and animals,",damn it; damn; son of a
,,,,livestock,bitch; for Christ's sake
,,,,,• 畜産 → ちくさん →
,,,,,animal husbandry;
,,,,,livestock industry
,,,,,• 畜牛 → ちくぎゅう →
,,,,,cattle
,,,,,• 畜産学 → ちくさんがく →
,,,,,animal husbandry
#,Kanji,Onyomi,Kunyomi,Meanings,Vocab
364,挟,"キョウ,ショウ","さしはさ.む, はさ.ま","between, pinch",• 挟む → はさむ → to hold
,,,"る, はさ.む, わきば",,between (e.g. one's
,,,さ.む,,"fingers, chopsticks); to"
,,,,,grip (from both sides)
,,,,,• 挟まる → はさまる → to
,,,,,get between; to be caught
,,,,,in
,,,,,• 差し挟む → さしはさむ →
,,,,,to insert
,,,,,• 挟撃 → きょうげき →
,,,,,attack on both sides;
,,,,,pincer movement; double
,,,,,envelopment
365,曇,ドン,くも.る,"cloud up,",• 曇り → くもり →
,,,,cloudy weather,cloudiness; cloudy
,,,,,weather
,,,,,• 曇る → くもる → to get
,,,,,cloudy; to cloud over; to
,,,,,become overcast
,,,,,• 曇らせる → くもらせる →
,,,,,to cloud; to make dim or
,,,,,dull; to frown
,,,,,• 曇天 → どんてん →
,,,,,cloudy sky; overcast sky;
,,,,,cloudy weather
366,滴,テキ,"しずく, したた.る","drip, drop",• 滴 → しずく → drop (e.g.
,,,,,of water); drip
,,,,,• 滴 → てき → counter for
,,,,,drops of liquid
,,,,,• 垂らし → たらし →
,,,,,dripping; drop
,,,,,• 滴下 → てきか → drip;
,,,,,drop; distill
367,伺,シ,うかが.う,"ask, implore,",• 伺い → うかがい → call;
,,,,"inquire, pay",visit
,,,,"respects,",• 伺う → うかがう → to
,,,,"question, visit",call on someone; to call at
,,,,,a place; to pay a visit; to
,,,,,wait on someone
,,,,,• うかがい知る → うかがい
,,,,,しる → to infer; to figure
,,,,,out; to get an idea of; to
,,,,,tell; to imagine; to guess;
,,,,,to grasp; to fathom; to
,,,,,understand; to know
,,,,,• 伺候 → しこう → waiting
,,,,,upon (someone)
,,Resource: http://rirekishobuilder.com/learn-japanese-kanji,,,
